transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,account_balance,hour,day_of_week,month,month_name,quarter,year
TXN00003670,2024-09-27 15:24:05,2024-09-27,15:24:05,CUST000096,MERCH000103,other,purchase,bank_transfer,80.36,large,approved,2009.92,15,Friday,9,September,3,2024
TXN00003671,2024-09-27 18:00:43,2024-09-27,18:00:43,CUST000008,MERCH000197,groceries,purchase,digital_wallet,109.2,very_large,approved,5070.78,18,Friday,9,September,3,2024
TXN00003672,2024-09-27 18:05:34,2024-09-27,18:05:34,CUST000071,MERCH000119,entertainment,withdrawal,debit_card,29.93,medium,approved,8860.23,18,Friday,9,September,3,2024
TXN00003673,2024-09-27 18:09:19,2024-09-27,18:09:19,CUST000145,MERCH000045,restaurant,transfer,debit_card,204.87,very_large,approved,7338.16,18,Friday,9,September,3,2024
TXN00003674,2024-09-27 18:39:37,2024-09-27,18:39:37,CUST000018,MERCH000057,gas_station,purchase,credit_card,330.23,very_large,approved,7281.11,18,Friday,9,September,3,2024
TXN00003675,2024-09-27 23:15:25,2024-09-27,23:15:25,CUST000175,MERCH000168,online_shopping,refund,cash,-8.47,small,approved,8502.29,23,Friday,9,September,3,2024
TXN00003676,2024-09-28 00:35:49,2024-09-28,00:35:49,CUST000182,MERCH000126,gas_station,purchase,debit_card,50.5,large,approved,4052.53,0,Saturday,9,September,3,2024
TXN00003677,2024-09-28 01:38:11,2024-09-28,01:38:11,CUST000022,MERCH000192,entertainment,purchase,debit_card,10.86,medium,approved,7618.88,1,Saturday,9,September,3,2024
TXN00003678,2024-09-28 02:37:40,2024-09-28,02:37:40,CUST000198,MERCH000127,utilities,refund,debit_card,-54.8,large,approved,681.17,2,Saturday,9,September,3,2024
TXN00003679,2024-09-28 02:50:46,2024-09-28,02:50:46,CUST000058,MERCH000010,other,refund,debit_card,-4.13,small,approved,658.63,2,Saturday,9,September,3,2024
TXN00003680,2024-09-28 04:41:57,2024-09-28,04:41:57,CUST000017,MERCH000074,entertainment,purchase,debit_card,18.77,medium,approved,3384.81,4,Saturday,9,September,3,2024
TXN00003681,2024-09-28 04:48:55,2024-09-28,04:48:55,CUST000002,MERCH000066,restaurant,purchase,credit_card,332.6,very_large,approved,2048.78,4,Saturday,9,September,3,2024
TXN00003682,2024-09-28 06:07:26,2024-09-28,06:07:26,CUST000087,MERCH000102,healthcare,refund,cash,-13.52,medium,approved,5233.53,6,Saturday,9,September,3,2024
TXN00003683,2024-09-28 08:46:14,2024-09-28,08:46:14,CUST000133,MERCH000085,restaurant,purchase,digital_wallet,31.15,medium,approved,1913.7,8,Saturday,9,September,3,2024
TXN00003684,2024-09-28 09:23:11,2024-09-28,09:23:11,CUST000070,MERCH000193,entertainment,withdrawal,digital_wallet,137.25,very_large,approved,9758.18,9,Saturday,9,September,3,2024
TXN00003685,2024-09-28 12:40:01,2024-09-28,12:40:01,CUST000162,MERCH000158,healthcare,purchase,cash,28.83,medium,declined,8525.94,12,Saturday,9,September,3,2024
TXN00003686,2024-09-28 12:49:21,2024-09-28,12:49:21,CUST000146,MERCH000082,healthcare,withdrawal,credit_card,7.18,small,approved,9827.08,12,Saturday,9,September,3,2024
TXN00003687,2024-09-28 15:47:48,2024-09-28,15:47:48,CUST000071,MERCH000035,restaurant,purchase,digital_wallet,11.36,medium,approved,8096.85,15,Saturday,9,September,3,2024
TXN00003688,2024-09-28 23:46:25,2024-09-28,23:46:25,CUST000146,MERCH000053,healthcare,purchase,credit_card,123.73,very_large,approved,9515.99,23,Saturday,9,September,3,2024
TXN00003689,2024-09-29 01:16:02,2024-09-29,01:16:02,CUST000190,MERCH000167,transportation,purchase,digital_wallet,144.24,very_large,approved,3744.24,1,Sunday,9,September,3,2024
TXN00003690,2024-09-29 02:01:06,2024-09-29,02:01:06,CUST000020,MERCH000112,utilities,purchase,credit_card,4.45,small,declined,5029.26,2,Sunday,9,September,3,2024
TXN00003691,2024-09-29 02:30:58,2024-09-29,02:30:58,CUST000062,MERCH000022,transportation,transfer,debit_card,28.81,medium,approved,2473.96,2,Sunday,9,September,3,2024
TXN00003692,2024-09-29 03:32:08,2024-09-29,03:32:08,CUST000105,MERCH000067,other,purchase,cash,16.91,medium,approved,6394.48,3,Sunday,9,September,3,2024
TXN00003693,2024-09-29 04:32:44,2024-09-29,04:32:44,CUST000111,MERCH000198,transportation,refund,debit_card,-14.81,medium,approved,7903.48,4,Sunday,9,September,3,2024
TXN00003694,2024-09-29 06:03:36,2024-09-29,06:03:36,CUST000118,MERCH000100,groceries,purchase,debit_card,13.08,medium,approved,5037.55,6,Sunday,9,September,3,2024
TXN00003695,2024-09-29 08:55:12,2024-09-29,08:55:12,CUST000059,MERCH000080,healthcare,purchase,debit_card,36.82,medium,approved,3034.09,8,Sunday,9,September,3,2024
TXN00003696,2024-09-29 09:07:22,2024-09-29,09:07:22,CUST000142,MERCH000195,entertainment,purchase,debit_card,18.67,medium,approved,5125.95,9,Sunday,9,September,3,2024
TXN00003697,2024-09-29 15:22:58,2024-09-29,15:22:58,CUST000138,MERCH000100,groceries,purchase,credit_card,21.57,medium,approved,722.66,15,Sunday,9,September,3,2024
TXN00003698,2024-09-29 16:51:36,2024-09-29,16:51:36,CUST000127,MERCH000075,groceries,refund,debit_card,-8.12,small,approved,7239.08,16,Sunday,9,September,3,2024
TXN00003699,2024-09-29 20:58:42,2024-09-29,20:58:42,CUST000024,MERCH000120,utilities,purchase,credit_card,72.51,large,approved,4570.91,20,Sunday,9,September,3,2024
TXN00003700,2024-09-29 21:00:27,2024-09-29,21:00:27,CUST000106,MERCH000017,other,fee,debit_card,-2.24,small,approved,8992.52,21,Sunday,9,September,3,2024
TXN00003701,2024-09-29 21:42:53,2024-09-29,21:42:53,CUST000073,MERCH000147,restaurant,refund,credit_card,-27.26,medium,approved,9240.18,21,Sunday,9,September,3,2024
TXN00003702,2024-09-29 22:11:19,2024-09-29,22:11:19,CUST000109,MERCH000188,entertainment,deposit,debit_card,201.07,very_large,approved,1342.5,22,Sunday,9,September,3,2024
TXN00003703,2024-09-29 22:18:58,2024-09-29,22:18:58,CUST000184,MERCH000072,online_shopping,purchase,debit_card,242.48,very_large,approved,9961.5,22,Sunday,9,September,3,2024
TXN00003704,2024-09-30 01:28:30,2024-09-30,01:28:30,CUST000106,MERCH000124,online_shopping,purchase,credit_card,54.62,large,approved,9701.24,1,Monday,9,September,3,2024
TXN00003705,2024-09-30 07:02:32,2024-09-30,07:02:32,CUST000003,MERCH000090,other,purchase,debit_card,41.52,medium,approved,6308.6,7,Monday,9,September,3,2024
TXN00003706,2024-09-30 08:16:22,2024-09-30,08:16:22,CUST000096,MERCH000051,entertainment,purchase,debit_card,6.11,small,approved,8271.93,8,Monday,9,September,3,2024
TXN00003707,2024-09-30 09:07:18,2024-09-30,09:07:18,CUST000156,MERCH000176,transportation,purchase,bank_transfer,144.42,very_large,approved,282.53,9,Monday,9,September,3,2024
TXN00003708,2024-09-30 10:56:16,2024-09-30,10:56:16,CUST000151,MERCH000057,online_shopping,purchase,digital_wallet,38.2,medium,approved,9706.82,10,Monday,9,September,3,2024
TXN00003709,2024-09-30 14:19:59,2024-09-30,14:19:59,CUST000113,MERCH000138,transportation,purchase,cash,45.12,medium,approved,4617.51,14,Monday,9,September,3,2024
TXN00003710,2024-09-30 14:44:56,2024-09-30,14:44:56,CUST000050,MERCH000032,online_shopping,refund,debit_card,-27.56,medium,approved,9106.03,14,Monday,9,September,3,2024
TXN00003711,2024-09-30 15:53:04,2024-09-30,15:53:04,CUST000105,MERCH000079,other,fee,credit_card,-4.75,small,approved,3912.74,15,Monday,9,September,3,2024
TXN00003712,2024-09-30 18:23:50,2024-09-30,18:23:50,CUST000123,MERCH000123,entertainment,withdrawal,credit_card,45.02,medium,approved,7902.95,18,Monday,9,September,3,2024
TXN00003713,2024-09-30 21:15:36,2024-09-30,21:15:36,CUST000200,MERCH000122,transportation,purchase,credit_card,23.0,medium,approved,4237.66,21,Monday,9,September,3,2024
TXN00003714,2024-09-30 22:43:11,2024-09-30,22:43:11,CUST000136,MERCH000068,restaurant,purchase,digital_wallet,68.51,large,approved,3690.8,22,Monday,9,September,3,2024
TXN00003715,2024-09-30 23:06:59,2024-09-30,23:06:59,CUST000144,MERCH000028,utilities,purchase,credit_card,7.39,small,approved,9473.08,23,Monday,9,September,3,2024
TXN00003716,2024-10-01 00:26:08,2024-10-01,00:26:08,CUST000109,MERCH000132,gas_station,purchase,debit_card,7.23,small,approved,7021.2,0,Tuesday,10,October,4,2024
TXN00003717,2024-10-01 00:39:34,2024-10-01,00:39:34,CUST000073,MERCH000189,healthcare,purchase,credit_card,14.19,medium,approved,8416.8,0,Tuesday,10,October,4,2024
TXN00003718,2024-10-01 01:46:37,2024-10-01,01:46:37,CUST000155,MERCH000077,other,purchase,credit_card,115.44,very_large,approved,5479.25,1,Tuesday,10,October,4,2024
TXN00003719,2024-10-01 02:54:03,2024-10-01,02:54:03,CUST000111,MERCH000140,utilities,purchase,credit_card,51.69,large,approved,9191.65,2,Tuesday,10,October,4,2024
TXN00003720,2024-10-01 04:22:54,2024-10-01,04:22:54,CUST000199,MERCH000015,gas_station,refund,debit_card,-12.09,medium,approved,7425.61,4,Tuesday,10,October,4,2024
TXN00003721,2024-10-01 06:06:15,2024-10-01,06:06:15,CUST000104,MERCH000029,transportation,refund,debit_card,-10.59,medium,approved,814.46,6,Tuesday,10,October,4,2024
TXN00003722,2024-10-01 06:13:41,2024-10-01,06:13:41,CUST000015,MERCH000087,other,purchase,debit_card,30.59,medium,declined,7692.02,6,Tuesday,10,October,4,2024
TXN00003723,2024-10-01 08:03:09,2024-10-01,08:03:09,CUST000142,MERCH000013,restaurant,purchase,debit_card,49.42,medium,approved,285.23,8,Tuesday,10,October,4,2024
TXN00003724,2024-10-01 09:43:20,2024-10-01,09:43:20,CUST000013,MERCH000038,other,withdrawal,cash,152.14,very_large,approved,8307.78,9,Tuesday,10,October,4,2024
TXN00003725,2024-10-01 12:11:25,2024-10-01,12:11:25,CUST000051,MERCH000186,transportation,purchase,cash,257.96,very_large,approved,3385.47,12,Tuesday,10,October,4,2024
TXN00003726,2024-10-01 14:08:45,2024-10-01,14:08:45,CUST000072,MERCH000110,utilities,purchase,cash,29.2,medium,approved,6023.02,14,Tuesday,10,October,4,2024
TXN00003727,2024-10-01 16:45:04,2024-10-01,16:45:04,CUST000146,MERCH000035,online_shopping,purchase,debit_card,299.5,very_large,approved,7518.83,16,Tuesday,10,October,4,2024
TXN00003728,2024-10-01 18:59:01,2024-10-01,18:59:01,CUST000111,MERCH000168,retail,purchase,credit_card,35.86,medium,approved,6405.95,18,Tuesday,10,October,4,2024
TXN00003729,2024-10-01 22:29:07,2024-10-01,22:29:07,CUST000009,MERCH000076,other,purchase,digital_wallet,44.81,medium,approved,6756.47,22,Tuesday,10,October,4,2024
TXN00003730,2024-10-02 01:09:05,2024-10-02,01:09:05,CUST000132,MERCH000110,other,transfer,credit_card,291.35,very_large,approved,8937.39,1,Wednesday,10,October,4,2024
TXN00003731,2024-10-02 04:10:21,2024-10-02,04:10:21,CUST000089,MERCH000005,groceries,purchase,credit_card,101.89,very_large,approved,3802.32,4,Wednesday,10,October,4,2024
TXN00003732,2024-10-02 05:44:13,2024-10-02,05:44:13,CUST000184,MERCH000002,retail,purchase,debit_card,160.04,very_large,approved,5516.74,5,Wednesday,10,October,4,2024
TXN00003733,2024-10-02 05:51:25,2024-10-02,05:51:25,CUST000111,MERCH000030,entertainment,purchase,debit_card,9.15,small,approved,1831.79,5,Wednesday,10,October,4,2024
TXN00003734,2024-10-02 06:25:15,2024-10-02,06:25:15,CUST000146,MERCH000099,entertainment,transfer,credit_card,104.24,very_large,approved,4728.68,6,Wednesday,10,October,4,2024
TXN00003735,2024-10-02 07:47:08,2024-10-02,07:47:08,CUST000041,MERCH000119,restaurant,purchase,cash,116.18,very_large,approved,1585.36,7,Wednesday,10,October,4,2024
TXN00003736,2024-10-02 08:15:18,2024-10-02,08:15:18,CUST000149,MERCH000010,healthcare,purchase,debit_card,11.38,medium,approved,6372.5,8,Wednesday,10,October,4,2024
TXN00003737,2024-10-02 08:42:24,2024-10-02,08:42:24,CUST000146,MERCH000073,groceries,purchase,debit_card,5.09,small,approved,3310.09,8,Wednesday,10,October,4,2024
TXN00003738,2024-10-02 09:06:31,2024-10-02,09:06:31,CUST000178,MERCH000124,retail,purchase,debit_card,7.49,small,approved,8604.24,9,Wednesday,10,October,4,2024
TXN00003739,2024-10-02 09:33:18,2024-10-02,09:33:18,CUST000013,MERCH000038,retail,purchase,debit_card,29.32,medium,approved,3501.42,9,Wednesday,10,October,4,2024
TXN00003740,2024-10-02 13:10:23,2024-10-02,13:10:23,CUST000099,MERCH000187,restaurant,purchase,credit_card,250.04,very_large,approved,2939.66,13,Wednesday,10,October,4,2024
TXN00003741,2024-10-02 14:36:28,2024-10-02,14:36:28,CUST000142,MERCH000094,transportation,transfer,credit_card,14.73,medium,approved,4963.58,14,Wednesday,10,October,4,2024
TXN00003742,2024-10-02 17:14:31,2024-10-02,17:14:31,CUST000020,MERCH000119,restaurant,fee,credit_card,-2.5,small,approved,1835.75,17,Wednesday,10,October,4,2024
TXN00003743,2024-10-02 18:39:29,2024-10-02,18:39:29,CUST000089,MERCH000163,restaurant,purchase,cash,20.02,medium,approved,2117.68,18,Wednesday,10,October,4,2024
TXN00003744,2024-10-02 19:08:29,2024-10-02,19:08:29,CUST000191,MERCH000071,restaurant,purchase,debit_card,12.26,medium,approved,7853.15,19,Wednesday,10,October,4,2024
TXN00003745,2024-10-02 19:32:29,2024-10-02,19:32:29,CUST000096,MERCH000140,groceries,purchase,debit_card,10.23,medium,approved,5022.53,19,Wednesday,10,October,4,2024
TXN00003746,2024-10-02 20:09:49,2024-10-02,20:09:49,CUST000198,MERCH000170,online_shopping,transfer,debit_card,7.8,small,declined,2142.79,20,Wednesday,10,October,4,2024
TXN00003747,2024-10-03 03:05:03,2024-10-03,03:05:03,CUST000014,MERCH000098,retail,purchase,debit_card,19.53,medium,approved,412.08,3,Thursday,10,October,4,2024
TXN00003748,2024-10-03 05:52:40,2024-10-03,05:52:40,CUST000146,MERCH000177,restaurant,transfer,credit_card,945.97,extra_large,approved,4718.13,5,Thursday,10,October,4,2024
TXN00003749,2024-10-03 06:21:16,2024-10-03,06:21:16,CUST000128,MERCH000127,groceries,refund,credit_card,-31.31,medium,approved,7452.04,6,Thursday,10,October,4,2024
TXN00003750,2024-10-03 06:35:38,2024-10-03,06:35:38,CUST000111,MERCH000067,groceries,deposit,digital_wallet,243.21,very_large,approved,3576.78,6,Thursday,10,October,4,2024
TXN00003751,2024-10-03 09:38:32,2024-10-03,09:38:32,CUST000196,MERCH000033,restaurant,withdrawal,debit_card,25.94,medium,declined,2554.85,9,Thursday,10,October,4,2024
TXN00003752,2024-10-03 11:29:36,2024-10-03,11:29:36,CUST000026,MERCH000104,groceries,transfer,debit_card,32.75,medium,pending,4024.16,11,Thursday,10,October,4,2024
TXN00003753,2024-10-03 12:05:45,2024-10-03,12:05:45,CUST000176,MERCH000141,healthcare,purchase,debit_card,55.78,large,approved,9595.38,12,Thursday,10,October,4,2024
TXN00003754,2024-10-03 12:22:24,2024-10-03,12:22:24,CUST000143,MERCH000148,restaurant,purchase,cash,36.01,medium,approved,4289.3,12,Thursday,10,October,4,2024
TXN00003755,2024-10-03 14:07:02,2024-10-03,14:07:02,CUST000051,MERCH000161,gas_station,purchase,debit_card,31.33,medium,approved,2670.42,14,Thursday,10,October,4,2024
TXN00003756,2024-10-03 15:51:59,2024-10-03,15:51:59,CUST000177,MERCH000034,healthcare,purchase,credit_card,177.2,very_large,approved,5735.5,15,Thursday,10,October,4,2024
TXN00003758,2024-10-03 16:59:22,2024-10-03,16:59:22,CUST000155,MERCH000178,transportation,purchase,credit_card,12.89,medium,approved,321.09,16,Thursday,10,October,4,2024
TXN00003759,2024-10-03 17:48:48,2024-10-03,17:48:48,CUST000081,MERCH000137,utilities,refund,credit_card,-39.7,medium,approved,5625.21,17,Thursday,10,October,4,2024
TXN00003760,2024-10-03 18:59:52,2024-10-03,18:59:52,CUST000168,MERCH000007,entertainment,purchase,credit_card,67.83,large,approved,8379.49,18,Thursday,10,October,4,2024
TXN00003761,2024-10-03 20:57:39,2024-10-03,20:57:39,CUST000135,MERCH000137,restaurant,purchase,cash,11.66,medium,approved,2234.68,20,Thursday,10,October,4,2024
TXN00003762,2024-10-03 20:58:29,2024-10-03,20:58:29,CUST000029,MERCH000106,retail,purchase,cash,35.84,medium,approved,9224.66,20,Thursday,10,October,4,2024
TXN00003763,2024-10-03 21:12:24,2024-10-03,21:12:24,CUST000140,MERCH000154,healthcare,purchase,cash,5.51,small,declined,5819.19,21,Thursday,10,October,4,2024
TXN00003764,2024-10-03 21:54:12,2024-10-03,21:54:12,CUST000036,MERCH000130,utilities,purchase,digital_wallet,44.61,medium,approved,5215.59,21,Thursday,10,October,4,2024
TXN00003765,2024-10-03 23:43:03,2024-10-03,23:43:03,CUST000089,MERCH000005,gas_station,withdrawal,credit_card,29.33,medium,approved,9640.25,23,Thursday,10,October,4,2024
TXN00003766,2024-10-04 00:21:55,2024-10-04,00:21:55,CUST000034,MERCH000113,entertainment,purchase,debit_card,25.9,medium,approved,1383.55,0,Friday,10,October,4,2024
TXN00003767,2024-10-04 00:41:54,2024-10-04,00:41:54,CUST000008,MERCH000066,transportation,purchase,debit_card,10.59,medium,approved,7427.4,0,Friday,10,October,4,2024
TXN00003768,2024-10-04 02:43:26,2024-10-04,02:43:26,CUST000039,MERCH000116,transportation,purchase,bank_transfer,109.37,very_large,approved,8203.86,2,Friday,10,October,4,2024
TXN00003769,2024-10-04 02:43:48,2024-10-04,02:43:48,CUST000117,MERCH000138,transportation,refund,credit_card,-24.78,medium,approved,4936.71,2,Friday,10,October,4,2024
TXN00003771,2024-10-04 04:16:02,2024-10-04,04:16:02,CUST000111,MERCH000161,other,fee,credit_card,-4.25,small,approved,5290.93,4,Friday,10,October,4,2024
TXN00003772,2024-10-04 05:41:56,2024-10-04,05:41:56,CUST000050,MERCH000108,entertainment,purchase,cash,108.82,very_large,approved,1619.77,5,Friday,10,October,4,2024
TXN00003773,2024-10-04 10:33:25,2024-10-04,10:33:25,CUST000142,MERCH000111,other,purchase,debit_card,5.11,small,declined,5669.45,10,Friday,10,October,4,2024
TXN00003774,2024-10-04 10:33:55,2024-10-04,10:33:55,CUST000146,MERCH000134,gas_station,refund,digital_wallet,-20.18,medium,declined,7412.32,10,Friday,10,October,4,2024
TXN00003775,2024-10-04 11:01:39,2024-10-04,11:01:39,CUST000073,MERCH000014,healthcare,purchase,credit_card,109.41,very_large,approved,5357.61,11,Friday,10,October,4,2024
TXN00003776,2024-10-04 13:33:49,2024-10-04,13:33:49,CUST000175,MERCH000078,gas_station,transfer,credit_card,8.35,small,approved,6344.94,13,Friday,10,October,4,2024
TXN00003777,2024-10-04 14:51:09,2024-10-04,14:51:09,CUST000136,MERCH000015,retail,purchase,credit_card,37.68,medium,approved,1129.06,14,Friday,10,October,4,2024
TXN00003778,2024-10-04 15:04:53,2024-10-04,15:04:53,CUST000146,MERCH000121,other,fee,debit_card,-5.98,small,approved,1060.75,15,Friday,10,October,4,2024
TXN00003779,2024-10-04 17:11:22,2024-10-04,17:11:22,CUST000054,MERCH000171,groceries,purchase,debit_card,22.55,medium,pending,8524.31,17,Friday,10,October,4,2024
TXN00003780,2024-10-04 19:52:20,2024-10-04,19:52:20,CUST000001,MERCH000148,restaurant,transfer,digital_wallet,296.92,very_large,approved,588.37,19,Friday,10,October,4,2024
TXN00003781,2024-10-04 19:56:33,2024-10-04,19:56:33,CUST000171,MERCH000021,entertainment,purchase,debit_card,90.44,large,approved,2914.57,19,Friday,10,October,4,2024
TXN00003782,2024-10-05 03:44:36,2024-10-05,03:44:36,CUST000157,MERCH000192,groceries,purchase,credit_card,17.85,medium,approved,9383.2,3,Saturday,10,October,4,2024
TXN00003784,2024-10-05 09:50:47,2024-10-05,09:50:47,CUST000075,MERCH000187,transportation,refund,credit_card,-7.93,small,approved,6777.93,9,Saturday,10,October,4,2024
TXN00003785,2024-10-05 13:54:50,2024-10-05,13:54:50,CUST000141,MERCH000073,restaurant,purchase,cash,45.5,medium,approved,2294.73,13,Saturday,10,October,4,2024
TXN00003786,2024-10-05 16:43:37,2024-10-05,16:43:37,CUST000140,MERCH000192,restaurant,purchase,digital_wallet,40.55,medium,approved,2778.08,16,Saturday,10,October,4,2024
TXN00003787,2024-10-05 17:08:40,2024-10-05,17:08:40,CUST000170,MERCH000093,transportation,purchase,bank_transfer,33.19,medium,approved,5139.11,17,Saturday,10,October,4,2024
TXN00003788,2024-10-05 17:51:05,2024-10-05,17:51:05,CUST000029,MERCH000172,transportation,purchase,debit_card,36.62,medium,approved,6417.19,17,Saturday,10,October,4,2024
TXN00003789,2024-10-05 17:58:05,2024-10-05,17:58:05,CUST000094,MERCH000162,groceries,purchase,credit_card,14.05,medium,approved,9608.57,17,Saturday,10,October,4,2024
TXN00003790,2024-10-05 18:12:44,2024-10-05,18:12:44,CUST000020,MERCH000047,online_shopping,purchase,credit_card,7.93,small,approved,5786.76,18,Saturday,10,October,4,2024
TXN00003791,2024-10-05 19:22:15,2024-10-05,19:22:15,CUST000081,MERCH000009,restaurant,purchase,debit_card,51.64,large,approved,1050.09,19,Saturday,10,October,4,2024
TXN00003792,2024-10-05 19:43:18,2024-10-05,19:43:18,CUST000003,MERCH000188,groceries,purchase,bank_transfer,27.16,medium,approved,3732.5,19,Saturday,10,October,4,2024
TXN00003793,2024-10-05 19:59:18,2024-10-05,19:59:18,CUST000176,MERCH000112,gas_station,purchase,credit_card,11.81,medium,declined,2517.26,19,Saturday,10,October,4,2024
TXN00003794,2024-10-05 21:25:05,2024-10-05,21:25:05,CUST000116,MERCH000030,gas_station,fee,credit_card,-3.12,small,approved,2618.57,21,Saturday,10,October,4,2024
TXN00003795,2024-10-05 22:05:48,2024-10-05,22:05:48,CUST000166,MERCH000017,other,purchase,cash,82.98,large,approved,5103.34,22,Saturday,10,October,4,2024
TXN00003796,2024-10-05 22:42:29,2024-10-05,22:42:29,CUST000015,MERCH000180,healthcare,deposit,debit_card,172.02,very_large,approved,3235.0,22,Saturday,10,October,4,2024
TXN00003797,2024-10-06 00:28:29,2024-10-06,00:28:29,CUST000044,MERCH000059,other,purchase,credit_card,64.26,large,approved,2964.16,0,Sunday,10,October,4,2024
TXN00003798,2024-10-06 03:07:32,2024-10-06,03:07:32,CUST000051,MERCH000119,groceries,purchase,digital_wallet,31.78,medium,approved,9683.39,3,Sunday,10,October,4,2024
TXN00003799,2024-10-06 03:39:52,2024-10-06,03:39:52,CUST000081,MERCH000132,restaurant,purchase,credit_card,16.74,medium,approved,5881.19,3,Sunday,10,October,4,2024
TXN00003800,2024-10-06 06:32:45,2024-10-06,06:32:45,CUST000153,MERCH000168,healthcare,purchase,digital_wallet,124.25,very_large,approved,2691.61,6,Sunday,10,October,4,2024
TXN00003801,2024-10-06 06:43:58,2024-10-06,06:43:58,CUST000081,MERCH000096,online_shopping,refund,credit_card,-15.51,medium,approved,2831.11,6,Sunday,10,October,4,2024
TXN00003802,2024-10-06 08:25:57,2024-10-06,08:25:57,CUST000039,MERCH000135,healthcare,purchase,credit_card,43.41,medium,approved,8129.18,8,Sunday,10,October,4,2024
TXN00003803,2024-10-06 10:36:23,2024-10-06,10:36:23,CUST000015,MERCH000038,entertainment,purchase,credit_card,14.15,medium,approved,8876.11,10,Sunday,10,October,4,2024
TXN00003804,2024-10-06 10:59:17,2024-10-06,10:59:17,CUST000016,MERCH000032,other,deposit,credit_card,51.31,large,approved,6822.41,10,Sunday,10,October,4,2024
TXN00003805,2024-10-06 12:33:04,2024-10-06,12:33:04,CUST000149,MERCH000069,other,fee,debit_card,-1.18,small,approved,4371.32,12,Sunday,10,October,4,2024
TXN00003806,2024-10-06 15:28:04,2024-10-06,15:28:04,CUST000098,MERCH000067,gas_station,purchase,debit_card,17.66,medium,approved,7669.28,15,Sunday,10,October,4,2024
TXN00003807,2024-10-06 15:31:17,2024-10-06,15:31:17,CUST000146,MERCH000056,transportation,purchase,debit_card,7.22,small,approved,9380.08,15,Sunday,10,October,4,2024
TXN00003808,2024-10-06 18:30:01,2024-10-06,18:30:01,CUST000142,MERCH000020,healthcare,purchase,debit_card,41.15,medium,approved,1745.39,18,Sunday,10,October,4,2024
TXN00003809,2024-10-06 20:35:09,2024-10-06,20:35:09,CUST000028,MERCH000192,restaurant,purchase,credit_card,18.25,medium,approved,8630.89,20,Sunday,10,October,4,2024
TXN00003810,2024-10-06 20:45:57,2024-10-06,20:45:57,CUST000029,MERCH000120,healthcare,purchase,credit_card,24.49,medium,approved,8503.34,20,Sunday,10,October,4,2024
TXN00003811,2024-10-07 00:25:13,2024-10-07,00:25:13,CUST000148,MERCH000145,retail,purchase,bank_transfer,278.76,very_large,approved,3728.37,0,Monday,10,October,4,2024
TXN00003812,2024-10-07 00:36:26,2024-10-07,00:36:26,CUST000146,MERCH000144,transportation,transfer,digital_wallet,26.43,medium,approved,2988.68,0,Monday,10,October,4,2024
TXN00003813,2024-10-07 01:00:20,2024-10-07,01:00:20,CUST000076,MERCH000011,online_shopping,purchase,credit_card,37.41,medium,approved,5696.57,1,Monday,10,October,4,2024
TXN00003814,2024-10-07 01:53:38,2024-10-07,01:53:38,CUST000016,MERCH000141,entertainment,purchase,debit_card,41.24,medium,approved,2795.71,1,Monday,10,October,4,2024
TXN00003815,2024-10-07 06:44:08,2024-10-07,06:44:08,CUST000003,MERCH000146,retail,withdrawal,debit_card,19.01,medium,approved,1539.24,6,Monday,10,October,4,2024
TXN00003816,2024-10-07 08:59:50,2024-10-07,08:59:50,CUST000056,MERCH000014,online_shopping,purchase,credit_card,99.83,large,approved,9535.48,8,Monday,10,October,4,2024
TXN00003817,2024-10-07 10:18:55,2024-10-07,10:18:55,CUST000002,MERCH000034,groceries,purchase,debit_card,171.8,very_large,approved,4964.52,10,Monday,10,October,4,2024
TXN00003818,2024-10-07 10:41:44,2024-10-07,10:41:44,CUST000045,MERCH000086,gas_station,transfer,debit_card,379.7,very_large,approved,4775.34,10,Monday,10,October,4,2024
TXN00003819,2024-10-07 12:05:29,2024-10-07,12:05:29,CUST000092,MERCH000125,retail,purchase,credit_card,12.76,medium,approved,1348.42,12,Monday,10,October,4,2024
TXN00003820,2024-10-07 14:51:44,2024-10-07,14:51:44,CUST000026,MERCH000154,groceries,purchase,credit_card,16.4,medium,approved,5091.11,14,Monday,10,October,4,2024
TXN00003821,2024-10-07 16:34:22,2024-10-07,16:34:22,CUST000022,MERCH000170,gas_station,purchase,cash,4.36,small,approved,7454.05,16,Monday,10,October,4,2024
TXN00003822,2024-10-07 17:22:01,2024-10-07,17:22:01,CUST000176,MERCH000189,retail,purchase,credit_card,27.61,medium,approved,2555.66,17,Monday,10,October,4,2024
TXN00003823,2024-10-07 20:31:22,2024-10-07,20:31:22,CUST000129,MERCH000167,healthcare,withdrawal,credit_card,40.48,medium,approved,3752.0,20,Monday,10,October,4,2024
TXN00003824,2024-10-08 02:36:59,2024-10-08,02:36:59,CUST000188,MERCH000130,gas_station,purchase,cash,72.2,large,approved,1871.26,2,Tuesday,10,October,4,2024
TXN00003825,2024-10-08 03:44:01,2024-10-08,03:44:01,CUST000071,MERCH000185,gas_station,purchase,cash,193.12,very_large,approved,3615.25,3,Tuesday,10,October,4,2024
TXN00003826,2024-10-08 03:45:11,2024-10-08,03:45:11,CUST000142,MERCH000050,retail,purchase,credit_card,9.4,small,approved,8626.69,3,Tuesday,10,October,4,2024
